YKR095W-A	S000028512	PCC1	625864	626205	11	Component of the EKC/KEOPS protein complex; EKC/KEOPS complex is required for t6A tRNA modification and telomeric TG1-3 recombination; may have role in transcription; other complex members are Kae1p, Gon7p, Bud32p, and Cgi121p	Saccharomyces cerevisiae
YKR096W	S000001804	ESL2	626793	630380	11	hEST1A/B (SMG5/6)-like protein; contributes to environment-sensing adaptive gene expression responses; Esl2p and Esl1p contain a 14-3-3-like domain and a putative PilT N-terminus ribonuclease domain; interacts with Pex14p; may interact with ribosomes, based on co-purification experiments; green fluorescent protein (GFP)-fusion protein localizes to the nucleus and cytoplasm; ESL2 has a paralog, ESL1, that arose from the whole genome duplication	Saccharomyces cerevisiae
YKR097W	S000001805	PCK1	631152	632801	11	Phosphoenolpyruvate carboxykinase; key enzyme in gluconeogenesis, catalyzes early reaction in carbohydrate biosynthesis, glucose represses transcription and accelerates mRNA degradation, regulated by Mcm1p and Cat8p, located in the cytosol	Saccharomyces cerevisiae
YKR098C	S000001806	UBP11	635179	633026	11	Ubiquitin-specific protease; cleaves ubiquitin from ubiquitinated proteins; UBP11 has a paralog, UBP7, that arose from the whole genome duplication	Saccharomyces cerevisiae
YKR099W	S000001807	BAS1	635851	638286	11	Myb-related transcription factor; involved in regulating basal and induced expression of genes of the purine and histidine biosynthesis pathways; also involved in regulation of meiotic recombination at specific genes	Saccharomyces cerevisiae
YKR100C	S000001808	SKG1	639968	638901	11	Transmembrane protein with a role in cell wall polymer composition; localizes on inner surface of plasma membrane at bud and in daughter cell; SKG1 has a paralog, AIM20, that arose from the whole genome duplication	Saccharomyces cerevisiae
YKR101W	S000001809	SIR1	640540	642504	11	Protein involved in silencing at mating-type loci HML and HMR; recruitment to silent chromatin requires interactions with Orc1p and with Sir4p, through a common Sir1p domain; binds to centromeric chromatin	Saccharomyces cerevisiae
YKR102W	S000001810	FLO10	646356	649865	11	Member of the FLO family of cell wall flocculation proteins; not expressed in most lab strains; overproduction induces flocculation that can be inhibited by mannose, sucrose, or glucose; overproduction also promotes haploid invasive growth and diploid filamentous growth	Saccharomyces cerevisiae
YKR103W	S000001811	NFT1	653080	656736	11	Putative transporter of the MRP subfamily; adjacent ORFs YKR103W and YKR104W are merged in different strain backgrounds; MRP stands for multidrug resistance-associated protein	Saccharomyces cerevisiae
YKR104W	S000001812		656836	657756	11	Putative transporter of the MRP subfamily; contains a stop codon in S288C; adjacent ORFs YKR103W and YKR104W are merged in different strain backgrounds; MRP stands for multidrug resistance-associated protein	Saccharomyces cerevisiae
YKR105C	S000001813	VBA5	660464	658716	11	Plasma membrane protein of the Major Facilitator Superfamily (MFS); involved in amino acid uptake and drug sensitivity; VBA5 has a paralog, VBA3, that arose from a segmental duplication	Saccharomyces cerevisiae
YKR106W	S000001814	GEX2	661442	663289	11	Proton:glutathione antiporter; localized to the vacuolar and plasma membranes; expressed at a very low level; potential role in resistance to oxidative stress and modulation of the PKA pathway; GEX2 has a paralog, GEX1, that arose from a segmental duplication	Saccharomyces cerevisiae
YLL067W-A	S000028673		843	1325	12	Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; completely overlaps YLL067C	Saccharomyces cerevisiae
YLL067C	S000003990		4301	585	12	Putative Y  element ATP-dependent helicase	Saccharomyces cerevisiae
YLL066W-B	S000028672		5605	5775	12	Putative protein of unknown function; overexpression causes a cell cycle delay or arrest	Saccharomyces cerevisiae
YLL066W-A	S000028671		6486	6968	12	Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; completely overlaps the uncharacterized ORF YLL066C	Saccharomyces cerevisiae
YLL066C	S000003989		9836	6120	12	Putative Y  element ATP-dependent helicase; YLL066C is not an essential gene	Saccharomyces cerevisiae
YLL065W	S000003988		11726	12076	12	Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; overlaps chromosome XII telomeric element core sequences	Saccharomyces cerevisiae
YLL064C	S000003987	PAU18	13445	13083	12	Protein of unknown function; member of the seripauperin multigene family encoded mainly in subtelomeric regions; identical to Pau6p	Saccharomyces cerevisiae
YLL063C	S000003986	AYT1	16072	14648	12	Acetyltransferase; catalyzes trichothecene 3-O-acetylation, suggesting a possible role in trichothecene biosynthesis	Saccharomyces cerevisiae
YLL062C	S000003985	MHT1	17613	16639	12	S-methylmethionine-homocysteine methyltransferase; functions along with Sam4p in the conversion of S-adenosylmethionine (AdoMet) to methionine to control the methionine/AdoMet ratio	Saccharomyces cerevisiae
YLL061W	S000003984	MMP1	17956	19707	12	High-affinity S-methylmethionine permease; required for utilization of S-methylmethionine as a sulfur source; has similarity to S-adenosylmethionine permease Sam3p	Saccharomyces cerevisiae
YLL060C	S000003983	GTT2	21839	21138	12	Glutathione S-transferase capable of homodimerization; functional overlap with Gtt2p, Grx1p, and Grx2p; protein abundance increases in response to DNA replication stress	Saccharomyces cerevisiae
YLL059C	S000003982		22980	22474	12	Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data	Saccharomyces cerevisiae
YLL058W	S000003981		23569	25296	12	Putative protein of unknown function with similarity to Str2p; Str2p is a cystathionine gamma-synthase important in sulfur metabolism; YLL058W is not an essential gene	Saccharomyces cerevisiae
YLL057C	S000003980	JLP1	26994	25756	12	Fe(II)-dependent sulfonate/alpha-ketoglutarate dioxygenase; involved in sulfonate catabolism for use as a sulfur source; contains sequence that resembles a J domain (typified by the E. coli DnaJ protein); induced by sulphur starvation	Saccharomyces cerevisiae
YLL056C	S000003979		28305	27409	12	Putative protein of unknown function; transcription is activated by paralogous transcription factors Yrm1p and Yrr1p and genes involved in pleiotropic drug resistance (PDR); expression is induced in cells treated with the mycotoxin patulin; SWAT-GFP and mCherry fusion proteins localize to the endoplasmic reticulum and vacuole respectively	Saccharomyces cerevisiae
YLL055W	S000003978	YCT1	30109	31704	12	High-affinity cysteine-specific transporter; has similarity to the Dal5p family of transporters; green fluorescent protein (GFP)-fusion protein localizes to the endoplasmic reticulum; YCT1 is not an essential gene	Saccharomyces cerevisiae
YLL054C	S000003977		35204	32673	12	Putative protein of unknown function with similarity to Pip2p; an oleate-specific transcriptional activator of peroxisome proliferation; YLL054C is not an essential gene	Saccharomyces cerevisiae
YLL053C	S000003976		35961	35503	12	Putative protein; in the Sigma 1278B strain background YLL053C is contiguous with AQY2 which encodes an aquaporin	Saccharomyces cerevisiae
YLL052C	S000003975	AQY2	36361	35912	12	Water channel that mediates water transport across cell membranes; only expressed in proliferating cells; controlled by osmotic signals; may be involved in freeze tolerance; disrupted by a stop codon in many S. cerevisiae strains	Saccharomyces cerevisiae
YLL051C	S000003974	FRE6	39471	37333	12	Putative ferric reductase with similarity to Fre2p; expression induced by low iron levels	Saccharomyces cerevisiae
YLL050C	S000003973	COF1	40414	39804	12	Cofilin, involved in pH-dependent actin filament depolarization; binds both actin monomers and filaments and severs filaments; involved in the selective sorting, export of the secretory cargo from the late golgi; genetically interacts with pmr1; thought to be regulated by phosphorylation at SER4; ubiquitous and essential in eukaryotes	Saccharomyces cerevisiae
YLL049W	S000003972	LDB18	40666	41205	12	Component of the dynactin complex; dynactin is required for dynein activity; null mutant exhibits defects in nuclear migration and spindle orientation and has reduced affinity for alcian blue dye; has homology to mammalian dynactin subunit p24	Saccharomyces cerevisiae
YLL048C	S000003971	YBT1	46265	41280	12	Transporter of the ATP-binding cassette (ABC) family; involved in bile acid transport; negative regulator of vacuole fusion; regulates release of lumenal Ca2+ stores; similar to mammalian bile transporters; YBT1 has a paralog, VMR1, that arose from the whole genome duplication	Saccharomyces cerevisiae
YLL047W	S000003970		46672	47055	12	Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; partially overlaps verified gene RNP1	Saccharomyces cerevisiae
YLL046C	S000003969	RNP1	47463	46714	12	Ribonucleoprotein that contains two RNA recognition motifs (RRM); RNP1 has a paralog, SBP1, that arose from the whole genome duplication	Saccharomyces cerevisiae
YLL044W	S000003967		48216	48662	12	Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; transcription of both YLL044W and the overlapping gene RPL8B is reduced in the gcr1 null mutant	Saccharomyces cerevisiae
YLL045C	S000003968	RPL8B	48629	47859	12	Ribosomal 60S subunit protein L8B; required for processing of 27SA3 pre-rRNA to 27SB pre-rRNA during assembly of large ribosomal subunit; depletion leads to a turnover of pre-rRNA; L8 binds to Domain I of 25S and 5.8 S rRNAs; mutation results in decreased amounts of free 60S subunits; homologous to mammalian ribosomal protein L7A, no bacterial homolog; RPL8B has a paralog, RPL8A, that arose from the whole genome duplication	Saccharomyces cerevisiae
YLL043W	S000003966	FPS1	49938	51947	12	Aquaglyceroporin, plasma membrane channel; involved in efflux of glycerol and xylitol, and in uptake of acetic acid, arsenite, and antimonite; key factor in maintaining redox balance by mediating passive diffusion of glycerol; phosphorylated by Hog1p MAPK under acetate stress; deletion improves xylose fermentation; regulated by Rgc1p and Ask10p, which are regulated by Hog1p phosphorylation under osmotic stress; phosphorylation by Ypk1p required to maintain an open state	Saccharomyces cerevisiae
YLL042C	S000003965	ATG10	52590	52087	12	Conserved E2-like conjugating enzyme; mediates formation of the Atg12p-Atg5p conjugate, which is a critical step in autophagy	Saccharomyces cerevisiae
YLL041C	S000003964	SDH2	53931	53131	12	Iron-sulfur protein subunit of succinate dehydrogenase; the complex couples the oxidation of succinate to the transfer of electrons to ubiquinone as part of the TCA cycle and the mitochondrial respiratory chain; other members are Sdh1p, Sdh3p, and Sdh4p	Saccharomyces cerevisiae
YLL040C	S000003963	VPS13	63645	54211	12	Protein involved in prospore membrane morphogenesis; peripheral membrane protein that localizes to the prospore membrane and at numerous membrane contact sites; involved in sporulation, vacuolar protein sorting, prospore membrane formation during sporulation, and protein-Golgi retention; required for mitochondrial integrity; contains a PH-like domain; homologous to human CHAC and COH1 which are involved in Chorea-acanthocytosis and Cohen syndrome, respectively	Saccharomyces cerevisiae
YLL039C	S000003962	UBI4	65207	64062	12	Ubiquitin; becomes conjugated to proteins, marking them for selective degradation via the ubiquitin-26S proteasome system; essential for the cellular stress response; encoded as a polyubiquitin precursor comprised of 5 head-to-tail repeats; protein abundance increases in response to DNA replication stress	Saccharomyces cerevisiae
YLL038C	S000003961	ENT4	66518	65775	12	Protein of unknown function; contains an N-terminal epsin-like domain; proposed to be involved in the trafficking of Arn1p in the absence of ferrichrome	Saccharomyces cerevisiae
YLL037W	S000003960		66562	66942	12	Dubious open reading frame unlikely to encode a functional protein; overlaps 3  end of essential PRP19 gene encoding an RNA splicing factor	Saccharomyces cerevisiae
YLL036C	S000003959	PRP19	68256	66745	12	Splicing factor associated with the spliceosome; contains a U-box, a motif found in a class of ubiquitin ligases, and a WD40 domain; relocalizes to the cytosol in response to hypoxia	Saccharomyces cerevisiae
YLL035W	S000003958	GRC3	68580	70478	12	Polynucleotide kinase present on rDNA; required for efficient transcription termination by RNA polymerase I; functions with Las1p in a conserved mechanism to modulate rRNA processing and ribosome biogenesis; required for cell growth; mRNA is cell-cycle regulated	Saccharomyces cerevisiae
YLL034C	S000003957	RIX7	73146	70633	12	Putative ATPase of the AAA family; required for export of pre-ribosomal large subunits from the nucleus; distributed between the nucleolus, nucleoplasm, and nuclear periphery depending on growth conditions	Saccharomyces cerevisiae
YLL033W	S000003956	IRC19	73409	74101	12	Protein of unknown function; YLL033W is not an essential gene but mutant is defective in spore formation; null mutant displays increased levels of spontaneous Rad52p foci	Saccharomyces cerevisiae
YLL032C	S000003955		76747	74270	12	Protein of unknown function; may interact with ribosomes, based on co-purification experiments; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm; YLL032C is not an essential gene	Saccharomyces cerevisiae
YLL031C	S000003954	GPI13	80205	77152	12	ER membrane localized phosphoryltransferase; adds phosphoethanolamine onto the third mannose residue of the glycosylphosphatidylinositol (GPI) anchor precursor; similar to human PIG-O protein	Saccharomyces cerevisiae
YLL030C	S000003953	RRT7	80697	80356	12	Putative protein of unknown function; conserved across S. cerevisiae strains; identified in a screen for mutants with increased levels of rDNA transcription	Saccharomyces cerevisiae
YLL029W	S000003952	FRA1	81461	83710	12	Protein involved in negative regulation of iron regulon transcription; forms an iron independent complex with Fra2p, Grx3p, and Grx4p; cytosolic; mutant fails to repress transcription of iron regulon and is defective in spore formation	Saccharomyces cerevisiae
YLL028W	S000003951	TPO1	84804	86564	12	Polyamine transporter of the major facilitator superfamily; member of the 12-spanner drug:H(+) antiporter DHA1 family; recognizes spermine, putrescine, and spermidine; catalyzes uptake of polyamines at alkaline pH and excretion at acidic pH; during oxidative stress exports spermine, spermidine from the cell, which controls timing of expression of stress-responsive genes; phosphorylation enhances activity and sorting to the plasma membrane	Saccharomyces cerevisiae
YLL027W	S000003950	ISA1	87403	88155	12	Protein required for maturation of mitochondrial [4Fe-4S] proteins; functions in a complex with Isa2p and possibly Iba57p; isa1 deletion causes loss of mitochondrial DNA and respiratory deficiency; depletion reduces growth on nonfermentable carbon sources; functional ortholog of bacterial A-type ISC proteins; human ISCA1 can complement isa1 null mutant	Saccharomyces cerevisiae
YLL026W	S000003949	HSP104	88623	91349	12	Disaggregase; heat shock protein that cooperates with Ydj1p (Hsp40) and Ssa1p (Hsp70) to refold and reactivate previously denatured, aggregated proteins; responsive to stresses including: heat, ethanol, and sodium arsenite; involved in [PSI+] propagation; protein becomes more abundant and forms cytoplasmic foci in response to DNA replication stress; potentiated Hsp104p variants decrease TDP-43 proteotoxicity by eliminating its cytoplasmic aggregation	Saccharomyces cerevisiae
YLL025W	S000003948	PAU17	94747	95121	12	Protein of unknown function; member of the seripauperin multigene family encoded mainly in subtelomeric regions; SWAT-GFP and mCherry fusion proteins localize to the vacuole; YLL025W is not an essential gene	Saccharomyces cerevisiae
YLL024C	S000003947	SSA2	97485	95566	12	HSP70 family ATP-binding protein; involved in protein folding, vacuolar import of proteins; required for ubiquitin-dependent degradation of short-lived proteins; associated with chaperonin-containing T-complex; 98% identical to paralog Ssa1p with distinct functional specificity in propagation of yeast [URE3] prions and vacuolar-mediated degradation of gluconeogenesis enzymes; binds tRNA, has role in tRNA nuclear import during starvation	Saccharomyces cerevisiae
YLL023C	S000003946	POM33	98836	97997	12	Transmembrane nucleoporin; involved in nuclear pore complex (NPC) distribution, assembly or stabilization; highly conserved across species, orthologous to human TMEM33 and paralogous to Per33p; protein abundance increases in response to DNA replication stress	Saccharomyces cerevisiae
YLL022C	S000003945	HIF1	100201	99044	12	Non-essential component of the HAT-B histone acetyltransferase complex; localized to the nucleus; has a role in telomeric silencing; other members are Hat1p and Hat2p	Saccharomyces cerevisiae
YLL021W	S000003944	SPA2	100947	105347	12	Component of the polarisome; functions in actin cytoskeletal organization during polarized growth; acts as a scaffold for Mkk1p and Mpk1p cell wall integrity signaling components; potential Cdc28p substrate; coding sequence contains length polymorphisms in different strains; SPA2 has a paralog, SPH1, that arose from the whole genome duplication	Saccharomyces cerevisiae
YLL020C	S000003943		105861	105556	12	Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; partially overlaps the verified gene KNS1	Saccharomyces cerevisiae
YLL019W-A	S000028670		106908	107000	12	Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; completely overlaps the verified gene KNS1	Saccharomyces cerevisiae
YLL019C	S000003942	KNS1	107899	105686	12	Protein kinase involved in negative regulation of PolIII transcription; effector kinase of the TOR signaling pathway and phosphorylates Rpc53p to regulate ribosome and tRNA biosynthesis; member of the LAMMER family of protein kinases, which are serine/threonine kinases also capable of phosphorylating tyrosine residues; capable of autophosphorylation	Saccharomyces cerevisiae
YLL018C-A	S000007245	COX19	108972	108676	12	Protein required for cytochrome c oxidase assembly; located in the cytosol and mitochondrial intermembrane space; putative copper metallochaperone that delivers copper to cytochrome c oxidase; contains twin cysteine-x9-cysteine motifs	Saccharomyces cerevisiae
YLL018C	S000003941	DPS1	111575	109902	12	Aspartyl-tRNA synthetase, primarily cytoplasmic; homodimeric enzyme that catalyzes the specific aspartylation of tRNA(Asp); class II aminoacyl tRNA synthetase; binding to its own mRNA may confer autoregulation; shares five highly conserved amino acids with human that when mutated cause leukoencephalopathy characterized by hypomyelination with brain stem and spinal cord involvement and leg spasticity (HBSL)	Saccharomyces cerevisiae
YLL015W	S000003938	BPT1	116432	121111	12	ABC type transmembrane transporter of MRP/CFTR family; found in vacuolar membrane, involved in the transport of unconjugated bilirubin and in heavy metal detoxification via glutathione conjugates, along with Ycf1p	Saccharomyces cerevisiae
YLL014W	S000003937	EMC6	121322	121648	12	Member of conserved ER transmembrane complex; required for efficient folding of proteins in the ER; null mutant displays induction of the unfolded protein response; homologous to worm F33D4.7/EMC-6, fly CG11781, human TMEM93	Saccharomyces cerevisiae
YLL013C	S000003936	PUF3	124714	122075	12	Protein of the mitochondrial outer surface; links the Arp2/3 complex with the mitochore during anterograde mitochondrial movement; also binds to and promotes degradation of mRNAs for select nuclear-encoded mitochondrial proteins	Saccharomyces cerevisiae
YLL012W	S000003935	YEH1	125534	127255	12	Steryl ester hydrolase; one of three gene products (Yeh1p, Yeh2p, Tgl1p) responsible for steryl ester hydrolase activity and involved in sterol homeostasis; localized to lipid particle membranes; YEH1 has a paralog, YEH2, that arose from the whole genome duplication	Saccharomyces cerevisiae
YLL011W	S000003934	SOF1	127523	128992	12	Protein required for biogenesis of 40S (small) ribosomal subunit; has similarity to the beta subunit of trimeric G-proteins and the splicing factor Prp4p; essential gene	Saccharomyces cerevisiae
YLL010C	S000003933	PSR1	130613	129330	12	Plasma membrane associated protein phosphatase; involved in the general stress response; required along with binding partner Whi2p for full activation of STRE-mediated gene expression, possibly through dephosphorylation of Msn2p; PSR1 has a paralog, PSR2, that arose from the whole genome duplication	Saccharomyces cerevisiae
YLL009C	S000003932	COX17	131414	131205	12	Copper metallochaperone that transfers copper to Sco1p and Cox11p; eventual delivery to cytochrome c oxidase; contains twin cysteine-x9-cysteine motifs; interacts with the MICOS complex, and interaction is promoted by copper ions; human homolog COX17 partially complements yeast null mutant	Saccharomyces cerevisiae
YLL008W	S000003931	DRS1	131729	133987	12	Nucleolar DEAD-box protein required for ribosome assembly and function; including synthesis of 60S ribosomal subunits; constituent of 66S pre-ribosomal particles	Saccharomyces cerevisiae
YLL007C	S000003930	LMO1	136299	134302	12	Homolog of mammalian ELMO (Engulfment and celL MOtility); upstream component for regulation through the small GTPase Rho5p; may form a complex with Dck1p that acts as a GEF for Rho5p; cytoplasmic protein that relocates to mitochondria under oxidative stress; implicated in mitophagy; not an essential protein	Saccharomyces cerevisiae
YLL006W-A	S000028560		136345	136521	12	Putative protein of unknown function; identified by fungal homology and RT-PCR	Saccharomyces cerevisiae
YLL006W	S000003929	MMM1	136586	137866	12	ER integral membrane protein, ERMES complex subunit; ERMES links the ER to mitochondria and may promote inter-organellar calcium and phospholipid exchange as well as coordinating mitochondrial DNA replication and growth; required for mitophagy; ERMES complex is often co-localized with peroxisomes and with concentrated areas of pyruvate dehydrogenase	Saccharomyces cerevisiae
YLL005C	S000003928	SPO75	140546	137940	12	Meiosis-specific protein of unknown function; required for spore wall formation during sporulation; dispensable for both nuclear divisions during meiosis	Saccharomyces cerevisiae
YLL004W	S000003927	ORC3	141073	142923	12	Subunit of the origin recognition complex (ORC); ORC directs DNA replication by binding to replication origins and is also involved in transcriptional silencing	Saccharomyces cerevisiae
YLL003W	S000003926	SFI1	143201	146041	12	Centrin (Cdc31p)-binding protein required for SPB duplication; localizes to the half-bridge of the spindle pole body (SPB); required for progression through G(2)-M transition; phosphorylated by Cdc28p-Clb2p and by Cdc5p; dephosphorylated by Cdc14p; has similarity to Xenopus laevis XCAP-C	Saccharomyces cerevisiae
YLL002W	S000003925	RTT109	146291	147601	12	Histone acetyltransferase; critical for cell survival in presence of DNA damage during S phase, required for recovery after DSB repair; acetylates H3K56, H3K9; H3K56 acetylation activity required for expression homeostasis, buffering of mRNA synthesis rate against changes in gene dosage during S phase; involved in non-homologous end joining and regulation of Ty1 transposition; prevents hyper-amplification of rDNA; interacts physically with Vps75p	Saccharomyces cerevisiae
YLL001W	S000003924	DNM1	147890	150163	12	Dynamin-related GTPase involved in mitochondrial organization; required for mitochondrial fission and inheritance; self assembles on the cytoplasmic face of mitochondrial tubules at sites where division will occur; participates in endocytosis and regulates peroxisome fission along with Vps1p; mutants in the human ortholog DNM1L, which mediates mitochondrial fission, peroxisomal division, autophagy, and mitophagy, are associated with slowly progressive infantile encephalopathy	Saccharomyces cerevisiae
YLR001C	S000003991		153977	151389	12	Putative protein of unknown function; the authentic, non-tagged protein is detected in highly purified mitochondria in high-throughput studies; predicted to be palmitoylated	Saccharomyces cerevisiae
YLR002C	S000003992	NOC3	156334	154343	12	Subunit of a nuclear complex with Noc2p and pre-replicative complexes; the Noc2p-Noc3p complex binds to 66S ribosomal precursors to mediate their maturation and intranuclear transport; binds to chromatin at active replication origins, and is required for pre-RC formation and maintenance during DNA replication licensing	Saccharomyces cerevisiae
YLR003C	S000003993	CMS1	157730	156855	12	Putative subunit of the 90S preribosome processome complex; overexpression rescues supressor mutant of mcm10; null mutant is viable; relocalizes from nucleus to cytoplasm upon DNA replication stress	Saccharomyces cerevisiae
YLR004C	S000003994	THI73	159505	157934	12	Putative plasma membrane permease; proposed to be involved in carboxylic acid uptake and repressed by thiamine; substrate of Dbf2p/Mob1p kinase; transcription is altered if mitochondrial dysfunction occurs	Saccharomyces cerevisiae
YLR005W	S000003995	SSL1	160049	161434	12	Subunit of the core form of RNA polymerase transcription factor TFIIH; has both protein kinase and DNA-dependent ATPase/helicase activities; essential for transcription and nucleotide excision repair; interacts with Tfb4p	Saccharomyces cerevisiae
YLR006C	S000003996	SSK1	163893	161755	12	Cytoplasmic phosphorelay intermediate osmosensor and regulator; part of a two-component signal transducer that mediates osmosensing via a phosphorelay mechanism; required for mitophagy; dephosphorylated form is degraded by the ubiquitin-proteasome system; potential Cdc28p substrate	Saccharomyces cerevisiae
YLR007W	S000003997	NSE1	164392	165402	12	Component of the SMC5-SMC6 complex; this complex plays a key role in the removal of X-shaped DNA structures that arise between sister chromatids during DNA replication and repair	Saccharomyces cerevisiae
YLR008C	S000003998	PAM18	166083	165577	12	Subunit of the import motor (PAM complex); the PAM complex is a  component of the Translocase of the Inner Mitochondrial membrane (TIM23 complex); essential J-protein cochaperone that stimulates Ssc1p ATPase activity to drive import; inhibited by Pam16p	Saccharomyces cerevisiae
YLR009W	S000003999	RLP24	166537	167136	12	Essential protein required for ribosomal large subunit biogenesis; associated with pre-60S ribosomal subunits; stimulates the ATPase activity of Afg2p, which is required for release of Rlp24p from the pre-60S particle; has similarity to Rpl24Ap and Rpl24Bp	Saccharomyces cerevisiae
YLR010C	S000004000	TEN1	167802	167320	12	Protein that regulates telomeric length; protects telomeric ends in a complex with Cdc13p and Stn1p; similar to human Ten1 which is critical for the telomeric function of the CST (Cdc13p-Stn1p-Ten1p) complex	Saccharomyces cerevisiae
YLR011W	S000004001	LOT6	169103	169678	12	FMN-dependent NAD(P)H:quinone reductase; role in apoptosis-like cell death; may be involved in quinone detoxification; expression elevated at low temperature; sequesters the Cin5p transcription factor in the cytoplasm in complex with the proteasome under reducing conditions	Saccharomyces cerevisiae
YLR012C	S000004002		170281	169982	12	Putative protein of unknown function; YLR012C is not an essential gene	Saccharomyces cerevisiae
YLR013W	S000004003	GAT3	171339	171764	12	Protein containing GATA family zinc finger motifs; involved in spore wall assembly; sequence similarity to GAT4, and the double mutant gat3 gat4 exhibits reduced dityrosine fluorescence relative to the single mutants	Saccharomyces cerevisiae
YLR014C	S000004004	PPR1	174982	172268	12	Zinc finger transcription factor; contains a Zn(2)-Cys(6) binuclear cluster domain, positively regulates transcription of URA1, URA3, URA4, and URA10, which are involved in de novo pyrimidine biosynthesis, in response to pyrimidine starvation; activity may be modulated by interaction with Tup1p	Saccharomyces cerevisiae
YLR015W	S000004005	BRE2	175227	176744	12	Subunit of COMPASS (Set1C) complex; COMPASS methylates Lys4 of histone H3 and functions in silencing at telomeres; has a C-terminal Sdc1 Dpy-30 Interaction (SDI) domain that mediates binding to Sdc1p; similar to trithorax-group protein ASH2L	Saccharomyces cerevisiae
YLR016C	S000004006	PML1	177416	176802	12	Subunit of the RES complex; RES complex is required for nuclear retention of unspliced pre-mRNAs; acts in the same pathway as Pml39p and Mlp1p	Saccharomyces cerevisiae
YLR017W	S000004007	MEU1	177608	178621	12	Methylthioadenosine phosphorylase (MTAP); catalyzes the initial step in the methionine salvage pathway; affects polyamine biosynthesis through regulation of ornithine decarboxylase (Spe1p) activity; regulates ADH2 gene expression	Saccharomyces cerevisiae
YLR018C	S000004008	POM34	179606	178707	12	Subunit of the transmembrane ring of the nuclear pore complex (NPC); contributes to nucleocytoplasmic transport, NPC biogenesis and spindle pole body duplication	Saccharomyces cerevisiae
YLR019W	S000004009	PSR2	180288	181481	12	Plasma membrane phosphatase involved in the general stress response; required with Psr1p and Whi2p for full activation of STRE-mediated gene expression, possibly through dephosphorylation of Msn2p; PSR2 has a paralog, PSR1, that arose from the whole genome duplication	Saccharomyces cerevisiae
YLR020C	S000004010	YEH2	183405	181789	12	Steryl ester hydrolase; catalyzes steryl ester hydrolysis at the plasma membrane; involved in sterol metabolism; YEH2 has a paralog, YEH1, that arose from the whole genome duplication	Saccharomyces cerevisiae
YLR021W	S000004011	IRC25	183623	184162	12	Component of a heterodimeric Poc4p-Irc25p chaperone; involved in assembly of alpha subunits into the 20S proteasome; may regulate formation of proteasome isoforms with alternative subunits under different conditions; upregulates proteasome assembly in response to the unfolded protein response activated by mistargeting of proteins (UPRam)	Saccharomyces cerevisiae
YLR022C	S000004012	SDO1	184926	184174	12	Guanine nucleotide exchange factor (GEF) for Ria1p; essential protein involved in ribosome maturation; with Ria1p, promotes release of Tif6p from 60S ribosomal subunits in the cytoplasm so that they can assemble with 40S subunits to generate mature ribosomes; ortholog of the human protein (SBDS) responsible for autosomal recessive Shwachman-Bodian-Diamond Syndrome; highly conserved across archaea and eukaryotes	Saccharomyces cerevisiae
YLR023C	S000004013	IZH3	187129	185498	12	Membrane protein involved in zinc ion homeostasis; member of the four-protein IZH family, expression induced by zinc deficiency; deletion reduces sensitivity to elevated zinc and shortens lag phase, overexpression reduces Zap1p activity	Saccharomyces cerevisiae
YLR024C	S000004014	UBR2	193281	187663	12	Cytoplasmic ubiquitin-protein ligase (E3); component of the Mub1p-Ubr2p-Rad6p ubiquitin ligase complex required for the ubiquitination and degradation of Rpn4p; mediates formation of the ternary complex	Saccharomyces cerevisiae
YLR025W	S000004015	SNF7	194452	195174	12	One of four subunits of the ESCRT-III complex; involved in the sorting of transmembrane proteins into the multivesicular body (MVB) pathway; recruited from the cytoplasm to endosomal membranes; ESCRT-III stands for endosomal sorting complex required for transport III	Saccharomyces cerevisiae
YLR026C	S000004016	SED5	196472	195450	12	cis-Golgi t-SNARE syntaxin; required for vesicular transport between the ER and the Golgi complex; binds at least 9 SNARE proteins	Saccharomyces cerevisiae
YLR027C	S000004017	AAT2	198085	196829	12	Cytosolic aspartate aminotransferase involved in nitrogen metabolism; localizes to peroxisomes in oleate-grown cells	Saccharomyces cerevisiae
YLR028C	S000004018	ADE16	201315	199540	12	Enzyme of  de novo  purine biosynthesis; contains both 5-aminoimidazole-4-carboxamide ribonucleotide transformylase and inosine monophosphate cyclohydrolase activities; ADE16 has a paralog, ADE17, that arose from the whole genome duplication; ade16 ade17 mutants require adenine and histidine	Saccharomyces cerevisiae
YLR029C	S000004019	RPL15A	202590	201976	12	Ribosomal 60S subunit protein L15A; binds to 5.8 S rRNA; homologous to mammalian ribosomal protein L15, no bacterial homolog; RPL15A has a paralog, RPL15B, that arose from the whole genome duplication	Saccharomyces cerevisiae
